timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,ul_bandwidth,ul_throughput,rtt,retry,cwnd,loss_rate
1742812201.4384024,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,21,-78,-13,-2,-78,-13,-2,100,0,24,N/A,113.0,13.4,18.9,0,64.2,0.00
1742812202.714625,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,20,-78,-14,-1,-78,-14,-1,100,0,24,N/A,89.4,10.7,18.2,0,64.2,0.00
1742812203.9911516,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,19,-79,-13,-2,-79,-13,-2,100,0,24,N/A,91.7,10.9,18.9,0,64.2,0.00
1742812205.2519538,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-76,-13,-3,-76,-13,-3,100,0,24,N/A,100.0,11.9,18.5,0,64.2,0.00
1742812206.5030951,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,24,-76,-13,-2,-76,-13,-2,100,0,24,N/A,105.0,12.5,19.0,0,64.2,0.00
1742812207.7433228,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,21,-76,-12,-2,-76,-12,-2,100,0,24,N/A,79.7,9.5,18.5,0,64.2,0.00
1742812209.0161984,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,22,-76,-12,-2,-76,-12,-2,100,0,24,N/A,93.8,11.2,22.1,0,64.2,0.00
1742812210.2910163,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,-76,-13,-2,-76,-13,-2,100,0,24,N/A,109.0,13.0,18.2,0,64.2,0.00
1742812211.5637527,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-76,-13,-2,-76,-13,-2,100,0,24,N/A,83.5,9.96,18.8,0,64.2,0.00
1742812241.5060208,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,21,0,0,0,0,0,0,100,1,24,N/A,nan,nan,18.8,nan,nan,nan
1742812242.7541366,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,23,0,0,0,0,0,0,100,0,24,N/A,158.0,18.8,22.8,0,135.0,0.0000
1742812244.021335,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,0,24,N/A,153.0,18.2,22.3,0,135.0,0.0000
1742812245.2971897,NR5G-SA,LIMSRV,TDD,A120C0002,-64,-7,24,0,0,0,0,0,0,100,0,24,N/A,132.0,15.7,18.1,0,135.0,0.0000
1742812246.5714083,NR5G-SA,LIMSRV,TDD,A120C0002,-64,-7,24,0,0,0,0,0,0,100,0,24,N/A,140.0,16.6,19.2,0,134.0,0.0000
1742812247.815931,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,0,24,N/A,90.2,10.8,20.4,0,134.0,0.0000
1742812249.06267,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,0,24,N/A,96.9,11.5,19.3,0,134.0,0.0000
1742812250.3102157,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,23,0,0,0,0,0,0,100,0,24,N/A,103.0,12.3,18.4,0,134.0,0.0000
1742812251.5582044,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,0,24,N/A,92.0,11.0,19.4,0,134.0,0.0000
1742812252.803884,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,24,0,0,0,0,0,0,100,0,24,N/A,85.8,10.2,18.8,0,134.0,0.0000
1742812254.0667305,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,22,0,0,0,0,0,0,100,0,24,N/A,108.0,12.9,19.2,0,134.0,0.0000
1742812255.3404877,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,115.0,13.7,18.4,0,134.0,0.0000
1742812256.6134295,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,92.5,11.0,20.6,0,134.0,0.0000
1742812257.8870783,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,110.0,13.1,18.2,0,134.0,0.0000
1742812259.1613054,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,94.6,11.3,18.4,0,134.0,0.0000
1742812260.429477,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,106.0,12.6,18.2,0,134.0,0.0000
1742812261.675825,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,97.7,11.6,20.5,0,134.0,0.0000
1742812262.9223046,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,103.0,12.3,18.7,0,134.0,0.0000
1742812264.166859,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,94.0,11.2,18.2,0,134.0,0.0000
1742812265.4137616,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,100.0,11.9,18.2,0,134.0,0.0000
1742812266.6603122,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,97.1,11.6,19.6,0,134.0,0.0000
1742812267.9055343,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,112.0,13.3,19.8,0,134.0,0.0000
1742812269.1511147,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,90.7,10.8,19.3,0,134.0,0.0000
1742812270.39746,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,103.0,12.3,18.6,0,134.0,0.0000
1742812271.6388106,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,96.4,11.5,19.5,0,134.0,0.0000
1742812272.8800054,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,107.0,12.8,18.3,0,134.0,0.0000
1742812274.12505,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,24,0,0,0,0,0,0,100,0,24,N/A,93.3,11.1,17.6,0,134.0,0.0000
1742812275.3720357,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,24,0,0,0,0,0,0,100,0,24,N/A,114.0,13.5,19.6,0,134.0,0.0000
1742812276.617027,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-80,-14,-3,-80,-14,-3,100,0,24,N/A,106.0,12.6,20.0,0,134.0,0.0000
1742812277.863124,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-80,-14,-2,-80,-14,-2,100,0,24,N/A,98.4,11.7,19.1,0,134.0,0.0000
1742812279.1092768,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-80,-14,1,-80,-14,1,100,0,24,N/A,98.7,11.8,19.9,0,134.0,0.0000
1742812280.354656,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-79,-14,0,-79,-14,0,100,0,24,N/A,108.0,12.9,19.6,0,134.0,0.0000
1742812281.6002262,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,-79,-14,0,-79,-14,0,100,0,24,N/A,105.0,12.5,28.2,0,134.0,0.0000
1742812282.8465295,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,-140,-140,-10,-140,-140,-10,100,0,24,N/A,94.6,11.3,18.8,0,134.0,0.0000
1742812284.1137342,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-79,-14,0,-79,-14,0,100,0,24,N/A,107.0,12.7,19.5,0,134.0,0.0000
1742812285.3864806,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,-79,-14,0,-79,-14,0,100,0,24,N/A,93.3,11.1,18.5,0,134.0,0.0000
1742812286.6554165,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,20,-79,-14,0,-79,-14,0,100,0,24,N/A,70.7,8.42,19.9,0,134.0,0.0000
1742812287.9033763,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,19,-80,-15,-1,-80,-15,-1,100,0,24,N/A,77.6,9.25,20.7,0,134.0,0.0000
1742812289.1429968,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,-80,-14,-3,-80,-14,-3,100,0,24,N/A,97.1,11.6,17.8,0,134.0,0.0000
1742812290.3881774,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,-80,-14,0,-80,-14,0,100,0,24,N/A,123.0,14.7,30.6,0,134.0,0.0000
1742812291.6333175,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,-80,-14,0,-80,-14,0,100,0,24,N/A,94.6,11.3,18.5,0,134.0,0.0000
1742812292.8784075,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,-80,-14,-2,-80,-14,-2,100,0,24,N/A,105.0,12.5,18.3,0,134.0,0.0000
1742812294.1251059,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,-80,-13,0,-80,-13,0,100,0,24,N/A,93.3,11.1,22.7,0,134.0,0.0000
1742812295.3724644,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,-140,-140,-10,-140,-140,-10,100,0,24,N/A,99.4,11.9,17.9,0,134.0,0.0000
1742812296.616385,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-8,16,0,0,0,0,0,0,100,0,24,N/A,102.0,12.1,17.9,0,134.0,0.0000
1742812297.862152,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,19,-85,-18,-5,-85,-18,-5,100,0,24,N/A,85.8,10.2,19.4,0,134.0,0.0000
1742812299.10772,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,19,-81,-15,-2,-81,-15,-2,100,0,24,N/A,97.1,11.6,18.8,0,134.0,0.0000
1742812300.3527184,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,22,-81,-15,-2,-81,-15,-2,100,0,24,N/A,107.0,12.7,18.0,0,134.0,0.0000
1742812301.5979867,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,22,0,0,0,0,0,0,100,0,24,N/A,81.7,9.74,19.5,0,134.0,0.0000
1742812302.8434694,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,22,0,0,0,0,0,0,100,0,24,N/A,96.9,11.5,20.3,0,134.0,0.0000
1742812304.1166124,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-6,21,0,0,0,0,0,0,100,0,24,N/A,113.0,13.5,19.8,0,134.0,0.0000
1742812305.3719897,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-6,21,0,0,0,0,0,0,100,0,24,N/A,108.0,12.9,20.1,0,134.0,0.0000
1742812306.6299925,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-6,22,0,0,0,0,0,0,100,0,24,N/A,100.0,11.9,17.6,0,134.0,0.0000
1742812307.877825,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-6,22,0,0,0,0,0,0,100,0,24,N/A,103.0,12.3,18.0,0,134.0,0.0000
1742812309.1252472,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,92.5,11.0,18.0,26,92.7,0.0034
1742812310.373007,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,22,0,0,0,0,0,0,100,0,24,N/A,101.0,12.1,17.3,0,92.7,0.0000
1742812311.617837,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,95.3,11.4,21.3,0,92.7,0.0000
1742812312.866004,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,24,0,0,0,0,0,0,100,0,24,N/A,122.0,14.5,17.8,0,92.7,0.0000
1742812314.1110868,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,24,0,0,0,0,0,0,100,0,24,N/A,104.0,12.4,18.4,0,92.7,0.0000
1742812315.358357,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,91.0,10.8,18.8,0,92.7,0.0000
1742812316.6035016,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,24,0,0,0,0,0,0,100,0,24,N/A,112.0,13.3,20.4,0,92.7,0.0000
1742812317.8482118,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,91.0,10.8,18.0,0,92.7,0.0000
1742812319.0939152,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,24,0,0,0,0,0,0,100,0,24,N/A,80.7,9.62,17.6,0,92.7,0.0000
1742812320.3394358,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,22,0,0,0,0,0,0,100,0,24,N/A,106.0,12.6,18.0,0,92.7,0.0000
1742812321.5922964,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,97.4,11.6,19.3,0,92.7,0.0000
1742812322.8650012,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,0,24,N/A,97.9,11.7,17.8,0,92.7,0.0000
1742812368.0246372,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,0,0,0,0,0,0,100,1,24,N/A,nan,nan,24.2,nan,nan,nan
1742812369.297051,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-6,23,0,0,0,0,0,0,100,0,24,N/A,164.0,19.5,24.1,0,141.0,0.0000
1742812370.5686574,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,23,0,0,0,0,0,0,100,0,24,N/A,148.0,17.7,21.6,0,141.0,0.0000
1742812371.842487,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,22,-80,-16,1,-80,-16,1,100,0,24,N/A,135.0,16.1,23.6,0,141.0,0.0000
1742812373.1152008,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,23,-80,-16,1,-80,-16,1,100,0,24,N/A,94.0,11.2,20.8,0,125.0,0.0000
1742812374.3893104,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,23,-80,-16,1,-80,-16,1,100,0,24,N/A,107.0,12.7,18.1,0,125.0,0.0000
1742812375.6640344,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-7,24,-80,-16,1,-80,-16,1,100,0,24,N/A,90.2,10.8,19.4,0,125.0,0.0000
1742812376.9366565,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,24,-80,-16,1,-80,-16,1,100,0,24,N/A,109.0,13.0,19.7,0,125.0,0.0000
1742812378.1863935,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,17,-76,-11,-2,-76,-11,-2,100,0,24,N/A,93.3,11.1,21.8,0,125.0,0.0000
1742812379.4612343,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,17,-78,-11,-1,-78,-11,-1,100,0,24,N/A,94.3,11.2,22.4,0,125.0,0.0000
1742812380.7373855,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,17,-78,-11,0,-78,-11,0,100,0,24,N/A,109.0,13.0,19.5,0,125.0,0.0000
1742812382.0123577,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,-76,-12,-2,-76,-12,-2,100,0,24,N/A,103.0,12.2,18.5,0,125.0,0.0000
1742812383.2852044,NR5G-SA,LIMSRV,TDD,A120C0002,-69,-8,12,-79,-17,-7,-79,-17,-7,100,0,24,N/A,105.0,12.5,17.4,0,125.0,0.0000
1742812384.5569844,NR5G-SA,LIMSRV,TDD,A120C0002,-70,-8,12,-140,-140,-10,-140,-140,-10,100,0,23,N/A,91.2,10.9,18.6,0,125.0,0.0000
1742812385.8278675,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-9,11,0,0,0,0,0,0,100,0,24,N/A,103.0,12.3,18.1,0,125.0,0.0000
1742812387.099137,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-8,15,0,0,0,0,0,0,100,0,24,N/A,99.4,11.9,18.1,0,125.0,0.0000
1742812388.3716755,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-8,14,0,0,0,0,0,0,100,0,24,N/A,98.2,11.7,17.5,0,125.0,0.0000
1742812389.642425,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-8,14,0,0,0,0,0,0,100,0,24,N/A,88.7,10.6,20.4,0,125.0,0.0000
1742812390.9128692,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-8,15,0,0,0,0,0,0,100,0,24,N/A,116.0,13.8,22.3,0,125.0,0.0000
1742812392.184066,NR5G-SA,LIMSRV,TDD,A120C0002,-65,-8,14,0,0,0,0,0,0,100,0,24,N/A,100.0,11.9,18.6,0,125.0,0.0000
1742812393.4550085,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-8,14,0,0,0,0,0,0,100,0,24,N/A,99.5,11.9,19.9,0,125.0,0.0000
1742812394.7115564,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-9,13,0,0,0,0,0,0,100,0,24,N/A,92.0,11.0,18.2,0,125.0,0.0000
1742812395.9788573,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-9,12,0,0,0,0,0,0,100,0,24,N/A,104.0,12.4,18.0,0,125.0,0.0000
1742812397.255941,NR5G-SA,LIMSRV,TDD,A120C0002,-64,-8,18,0,0,0,0,0,0,100,0,24,N/A,99.4,11.9,20.5,0,125.0,0.0000
1742812398.53039,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-8,14,0,0,0,0,0,0,100,0,22,N/A,103.0,12.3,19.4,0,125.0,0.0000
1742812399.7875707,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-8,14,0,0,0,0,0,0,100,0,23,N/A,94.8,11.3,24.8,0,125.0,0.0000
1742812401.0529096,NR5G-SA,LIMSRV,TDD,A120C0002,-70,-8,11,0,0,0,0,0,0,100,0,23,N/A,96.4,11.5,24.8,0,125.0,0.0000
1742812402.3293533,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,13,0,0,0,0,0,0,100,0,23,N/A,99.2,11.8,23.4,0,125.0,0.0000
1742812403.5965548,NR5G-SA,LIMSRV,TDD,A120C0002,-69,-6,13,0,0,0,0,0,0,100,0,23,N/A,97.6,11.6,27.4,0,125.0,0.0000
1742812404.8692427,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,14,0,0,0,0,0,0,100,0,23,N/A,122.0,14.5,19.0,0,125.0,0.0000
1742812406.1413534,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,14,0,0,0,0,0,0,100,0,23,N/A,88.9,10.6,21.3,0,125.0,0.0000
1742812407.4138138,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,14,0,0,0,0,0,0,100,0,23,N/A,103.0,12.3,20.6,0,125.0,0.0000
1742812408.6892486,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-6,15,0,0,0,0,0,0,100,0,23,N/A,107.0,12.7,24.6,0,125.0,0.0000
1742812409.961475,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,14,0,0,0,0,0,0,100,0,23,N/A,83.8,9.99,17.6,0,125.0,0.0000
1742812411.2294927,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,16,0,0,0,0,0,0,100,0,24,N/A,62.2,7.41,17.4,0,125.0,0.0000
1742812412.5017958,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,17,0,0,0,0,0,0,100,0,24,N/A,64.8,7.72,20.5,0,125.0,0.0000
1742812413.7715526,NR5G-SA,LIMSRV,TDD,A120C0002,-66,-7,18,0,0,0,0,0,0,100,0,24,N/A,80.4,9.59,17.9,0,125.0,0.0000
1742812415.0413375,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,121.0,14.4,20.3,0,125.0,0.0000
1742812416.3095865,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,137.0,16.4,36.7,0,125.0,0.0000
1742812417.5788088,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,156.0,18.6,20.4,0,125.0,0.0000
1742812418.8148448,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,14,0,0,0,0,0,0,100,0,24,N/A,97.4,11.6,18.8,0,125.0,0.0000
1742812420.0891113,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,11,0,0,0,0,0,0,100,0,24,N/A,89.9,10.7,20.3,0,125.0,0.0000
1742812421.3611443,NR5G-SA,LIMSRV,TDD,A120C0002,-69,-7,11,0,0,0,0,0,0,100,0,24,N/A,100.0,11.9,17.9,0,125.0,0.0000
1742812422.6343095,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,14,0,0,0,0,0,0,100,0,24,N/A,118.0,14.1,26.0,0,125.0,0.0000
1742812423.90519,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,14,0,0,0,0,0,0,100,0,24,N/A,122.0,14.5,19.5,0,125.0,0.0000
1742812425.1767392,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,16,0,0,0,0,0,0,100,0,24,N/A,88.7,10.6,17.7,0,125.0,0.0000
1742812426.4490602,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,82.0,9.77,17.4,0,125.0,0.0000
1742812427.719042,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,72.2,8.61,20.2,0,125.0,0.0000
1742812428.991115,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,0,0,0,0,0,0,100,0,24,N/A,123.0,14.7,18.1,0,125.0,0.0000
1742812430.2644658,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,0,0,0,0,0,0,100,0,24,N/A,138.0,16.4,18.9,0,125.0,0.0000
1742812431.5389652,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,16,0,0,0,0,0,0,100,0,24,N/A,61.7,7.35,17.9,0,125.0,0.0000
1742812432.8114228,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,17,0,0,0,0,0,0,100,0,24,N/A,55.8,6.65,18.4,0,125.0,0.0000
1742812434.0837824,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,0,0,0,0,0,0,100,0,24,N/A,98.9,11.8,17.6,0,125.0,0.0000
1742812435.3287413,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,106.0,12.7,18.1,0,125.0,0.0000
1742812436.5735888,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,18,0,0,0,0,0,0,100,0,24,N/A,124.0,14.8,18.5,0,125.0,0.0000
1742812437.8448043,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,155.0,18.5,22.5,0,125.0,0.0000
1742812439.115634,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,104.0,12.3,19.1,0,125.0,0.0000
1742812440.3872602,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,18,0,0,0,0,0,0,100,0,24,N/A,86.1,10.3,18.8,0,125.0,0.0000
1742812441.6591969,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,13,0,0,0,0,0,0,100,0,24,N/A,97.9,11.7,18.4,0,125.0,0.0000
1742812442.9311037,NR5G-SA,LIMSRV,TDD,A120C0002,-69,-7,13,0,0,0,0,0,0,100,0,24,N/A,112.0,13.3,18.4,0,125.0,0.0000
1742812444.2007375,NR5G-SA,LIMSRV,TDD,A120C0002,-69,-7,13,0,0,0,0,0,0,100,0,24,N/A,88.6,10.6,18.1,0,125.0,0.0000
1742812445.4721422,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,0,0,0,0,0,0,100,0,24,N/A,94.3,11.2,18.1,0,125.0,0.0000
1742812446.7420447,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,101.0,12.0,18.7,0,125.0,0.0000
1742812448.0143204,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,97.4,11.6,19.0,0,125.0,0.0000
1742812449.2859354,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,19,0,0,0,0,0,0,100,0,24,N/A,87.1,10.4,19.2,0,125.0,0.0000
1742812450.55674,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,99.2,11.8,18.6,0,125.0,0.0000
1742812451.8261662,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,116.0,13.8,19.7,0,125.0,0.0000
1742812453.0974305,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,18,0,0,0,0,0,0,100,0,24,N/A,93.8,11.2,22.8,0,125.0,0.0000
1742812454.3693633,NR5G-SA,LIMSRV,TDD,A120C0002,-67,-7,17,0,0,0,0,0,0,100,0,24,N/A,91.5,10.9,19.2,0,125.0,0.0000
1742812455.6405373,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-7,17,0,0,0,0,0,0,100,0,24,N/A,104.0,12.3,19.6,0,125.0,0.0000
1742812456.9111412,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,94.3,11.2,18.4,0,125.0,0.0000
1742812458.1818979,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,88.9,10.6,17.5,0,125.0,0.0000
1742812459.421625,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,18,0,0,0,0,0,0,100,0,24,N/A,98.7,11.8,24.4,0,125.0,0.0000
1742812460.6945696,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,93.3,11.1,19.0,0,125.0,0.0000
1742812461.9418335,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,17,0,0,0,0,0,0,100,0,24,N/A,87.6,10.4,19.7,0,125.0,0.0000
1742812463.18696,NR5G-SA,LIMSRV,TDD,A120C0002,-68,-6,18,0,0,0,0,0,0,100,0,24,N/A,91.0,10.8,19.5,0,125.0,0.0000
1742812464.4337509,NR5G-SA,LIMSRV,TDD,A120C0002,-70,-8,12,-74,-12,0,-74,-12,0,100,0,23,N/A,100.0,11.9,19.2,0,125.0,0.0000
1742812465.7032576,NR5G-SA,LIMSRV,TDD,A120C0002,-76,-9,9,-79,-10,0,-79,-10,0,100,0,22,N/A,117.0,13.9,18.1,0,125.0,0.0000
1742812466.949392,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,13,-78,-13,0,-78,-13,0,100,0,22,N/A,87.9,10.5,20.0,0,125.0,0.0000
1742812468.19624,NR5G-SA,LIMSRV,TDD,A120C0002,-73,-8,14,-78,-13,-4,-78,-13,-4,100,0,22,N/A,93.5,11.2,18.8,0,125.0,0.0000
1742812469.4440024,NR5G-SA,LIMSRV,TDD,A120C0002,-74,-8,11,-81,-12,-3,-81,-12,-3,100,0,22,N/A,111.0,13.2,25.8,0,125.0,0.0000
