timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,tx_power,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,mcs,ul_bandwidth,ul_throughput,raw_ul_throughput,rtt,retry,cwnd,loss_rate
1743423745.8010178,NR5G-SA,NOCONN,TDD,DE3B0B093,-71,-1,12,15,-79,-2,5,-79,-2,5,100,1,-57,NR N78,25,nan,nan,nan,nan,nan,nan,nan
1743423746.8825867,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,12,15,0,0,0,0,0,0,20,0,-57,NR N78,25,nan,nan,nan,nan,nan,nan,nan
1743423747.9950752,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,13,20,0,0,0,0,0,0,100,0,-56,NR N78,23,18853.0,2.25,2294,nan,0,135.0,0.0000
1743423749.0677674,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-1,15,20,0,0,0,0,0,0,100,0,-55,NR N78,23,82302.0,9.81,10013,nan,0,911.0,0.0000
1743423750.142784,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-1,15,20,0,0,0,0,0,0,100,0,-56,NR N78,24,80010.0,9.54,9735,nan,0,1.33,0.0000
1743423751.204323,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-1,16,20,0,0,0,0,0,0,100,0,-55,NR N78,24,73404.0,8.75,8931,nan,0,1.75,0.0000
1743423752.258104,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-1,16,20,0,0,0,0,0,0,100,0,-55,NR N78,23,73401.0,8.75,8930,nan,0,2.17,0.0000
1743423753.3529046,NR5G-SA,CONNECT,TDD,DE3B0B093,-69,-1,16,20,-77,-3,4,-77,-3,4,100,0,-54,NR N78,23,73401.0,8.75,8930,nan,0,2.61,0.0000
1743423754.3992138,NR5G-SA,CONNECT,TDD,DE3B0B093,-69,-1,15,20,-76,-2,6,-76,-2,6,100,0,-55,NR N78,23,73387.0,8.75,8929,nan,0,3.05,0.0000
1743423755.4926338,NR5G-SA,CONNECT,TDD,DE3B0B093,-69,-1,14,20,-76,-2,6,-76,-2,6,100,0,-54,NR N78,23,73411.0,8.75,8932,nan,0,3.17,0.0000
1743423756.5903614,NR5G-SA,CONNECT,TDD,DE3B0B093,-69,-2,14,20,-76,-3,5,-76,-3,5,100,0,-51,NR N78,24,73392.0,8.75,8929,nan,0,3.17,0.0000
1743423757.6666088,NR5G-SA,CONNECT,TDD,DE3B0B093,-69,-1,13,20,-76,-3,5,-76,-3,5,100,0,-55,NR N78,24,83897.0,10.0,10207,nan,0,3.17,0.0000
1743423758.7343092,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-1,14,20,-75,-2,5,-75,-2,5,100,0,-56,NR N78,24,73397.0,8.75,8930,nan,0,3.17,0.0000
1743423759.8104982,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-2,15,20,-75,-3,5,-75,-3,5,100,0,-56,NR N78,25,83881.0,10.0,10206,nan,0,3.17,0.0000
1743423760.8839583,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,15,20,-75,-2,5,-75,-2,5,100,0,-59,NR N78,25,73407.0,8.75,8931,nan,0,3.17,0.0000
1743423761.9501493,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,14,20,-75,-3,4,-75,-3,4,100,0,-55,NR N78,25,83883.0,10.0,10206,nan,0,3.17,0.0000
1743423763.0270638,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,15,20,-75,-3,4,-75,-3,4,100,0,-59,NR N78,25,83888.0,10.0,10206,nan,0,3.17,0.0000
1743423764.0796351,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,15,20,-75,-3,3,-75,-3,3,100,0,-53,NR N78,26,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423765.120521,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,14,20,-75,-3,3,-75,-3,3,100,0,-58,NR N78,26,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423766.1571589,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,14,20,-75,-3,3,-75,-3,3,100,0,-57,NR N78,25,83888.0,10.0,10206,nan,0,3.17,0.0000
1743423767.18937,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,11,20,-76,-3,3,-76,-3,3,100,0,-61,NR N78,25,73401.0,8.75,8930,nan,0,3.17,0.0000
1743423768.289035,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,12,20,-77,-3,3,-77,-3,3,100,0,-57,NR N78,24,73391.0,8.75,8929,nan,0,3.17,0.0000
1743423769.3485656,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,13,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,24,73414.0,8.75,8932,nan,0,3.17,0.0000
1743423770.3932974,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,13,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,23,73391.0,8.75,8929,nan,0,3.17,0.0000
1743423771.4243608,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,13,20,-78,-5,3,-78,-5,3,100,0,-59,NR N78,23,73411.0,8.75,8932,nan,0,3.17,0.0000
1743423772.4931417,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,12,20,-78,-5,1,-78,-5,1,100,0,-58,NR N78,23,73392.0,8.75,8929,nan,0,3.17,0.0000
1743423773.5503516,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,12,20,-79,-5,2,-79,-5,2,100,0,-59,NR N78,23,73408.0,8.75,8931,nan,0,3.17,0.0000
1743423774.6337137,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,12,20,-79,-5,1,-79,-5,1,100,0,-59,NR N78,23,73394.0,8.75,8930,nan,0,3.17,0.0000
1743423775.6870322,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,12,20,-79,-5,1,-79,-5,1,100,0,-61,NR N78,23,73407.0,8.75,8931,nan,0,3.17,0.0000
1743423776.752735,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,12,20,-79,-5,1,-79,-5,1,100,0,-60,NR N78,24,73399.0,8.75,8930,nan,0,3.17,0.0000
1743423777.7883892,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-1,12,20,-79,-5,1,-79,-5,1,100,0,-59,NR N78,24,73392.0,8.75,8929,nan,0,3.17,0.0000
1743423778.8403158,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,12,20,-80,-5,3,-80,-5,3,100,0,-58,NR N78,24,73409.0,8.75,8931,nan,0,3.17,0.0000
1743423779.8976738,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,11,20,-80,-6,3,-80,-6,3,100,0,-56,NR N78,24,73400.0,8.75,8930,nan,0,3.17,0.0000
1743423780.9398167,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,10,20,-80,-6,1,-80,-6,1,100,0,-60,NR N78,24,73395.0,8.75,8930,nan,0,3.17,0.0000
1743423781.9739864,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-1,8,20,-79,-6,0,-79,-6,0,100,0,-59,NR N78,24,83894.0,10.0,10207,nan,0,3.17,0.0000
1743423783.0496082,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,8,20,-78,-5,0,-78,-5,0,100,0,-57,NR N78,24,73406.0,8.75,8931,nan,0,3.17,0.0000
1743423784.104086,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,20,-78,-5,0,-78,-5,0,100,0,-57,NR N78,23,62902.0,7.5,7653,nan,0,3.17,0.0000
1743423785.1809728,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,20,-78,-5,0,-78,-5,0,100,0,-57,NR N78,23,73416.0,8.75,8932,nan,0,3.17,0.0000
1743423786.2423718,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,7,20,-77,-5,-1,-77,-5,-1,100,0,-56,NR N78,23,83828.0,10.0,10199,nan,0,3.17,0.0000
1743423787.2813697,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,8,20,-78,-6,-1,-78,-6,-1,100,0,-58,NR N78,23,73446.0,8.75,8936,nan,0,3.17,0.0000
1743423788.321419,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,7,20,-77,-6,-2,-77,-6,-2,100,0,-57,NR N78,25,83891.0,10.0,10207,nan,0,3.17,0.0000
1743423789.3601952,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,7,20,-76,-6,-1,-76,-6,-1,100,0,-55,NR N78,25,73396.0,8.75,8930,nan,0,3.17,0.0000
1743423790.4234295,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,5,20,-76,-7,-2,-76,-7,-2,100,0,-54,NR N78,25,83887.0,10.0,10206,nan,0,3.17,0.0000
1743423791.4831803,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,6,20,-76,-6,-1,-76,-6,-1,100,0,-53,NR N78,25,73395.0,8.75,8930,nan,0,3.17,0.0000
1743423792.5619714,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,6,20,-76,-6,0,-76,-6,0,100,0,-53,NR N78,24,73396.0,8.75,8930,nan,0,3.17,0.0000
1743423793.614422,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,7,20,-76,-6,-1,-76,-6,-1,100,0,-56,NR N78,24,73413.0,8.75,8932,nan,0,3.17,0.0000
1743423794.6591742,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-2,10,20,-76,-6,0,-76,-6,0,100,0,-52,NR N78,23,73392.0,8.75,8929,nan,0,3.17,0.0000
1743423795.6937757,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-2,11,20,-76,-6,0,-76,-6,0,100,0,-57,NR N78,23,83897.0,10.0,10207,nan,0,3.17,0.0000
1743423796.75436,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,10,20,-76,-6,-1,-76,-6,-1,100,0,-55,NR N78,26,94373.0,11.2,11482,nan,0,3.17,0.0000
1743423797.8197763,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-2,12,20,-76,-6,-1,-76,-6,-1,100,0,-56,NR N78,27,94361.0,11.2,11481,nan,0,3.17,0.0000
1743423798.8512163,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,12,20,-76,-6,-1,-76,-6,-1,100,0,-56,NR N78,27,94381.0,11.2,11483,nan,0,3.17,0.0000
1743423799.9052982,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,14,20,-76,-5,0,-76,-5,0,100,0,-58,NR N78,27,94360.0,11.2,11480,nan,0,3.17,0.0000
1743423800.9341505,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,11,20,-76,-5,0,-76,-5,0,100,0,-57,NR N78,27,83887.0,10.0,10206,nan,0,3.17,0.0000
1743423801.985226,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,12,20,-77,-5,0,-77,-5,0,100,0,-56,NR N78,26,94376.0,11.2,11482,nan,0,3.17,0.0000
1743423803.049437,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,13,20,-77,-5,2,-77,-5,2,100,0,-57,NR N78,26,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423804.134072,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,9,21,-77,-8,0,-77,-8,0,100,0,-54,NR N78,27,94372.0,11.2,11482,nan,0,3.17,0.0000
1743423805.234961,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-3,7,21,-76,-6,0,-76,-6,0,100,0,-58,NR N78,27,83891.0,10.0,10207,nan,0,3.17,0.0000
1743423806.2910094,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,20,-76,-4,1,-76,-4,1,100,0,-57,NR N78,26,73393.0,8.75,8929,nan,0,3.17,0.0000
1743423807.3826542,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,20,-77,-4,1,-77,-4,1,100,0,-59,NR N78,26,83888.0,10.0,10206,nan,0,3.17,0.0000
1743423808.463639,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,7,20,-77,-3,1,-77,-3,1,100,0,-58,NR N78,25,94380.0,11.2,11483,nan,0,3.17,0.0000
1743423809.5092926,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,10,20,-77,-3,3,-77,-3,3,100,0,-58,NR N78,25,73385.0,8.75,8929,nan,0,3.17,0.0000
1743423810.5472682,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,11,20,-76,-3,4,-76,-3,4,100,0,-58,NR N78,26,83906.0,10.0,10209,nan,0,3.17,0.0000
1743423811.5932896,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,10,20,-76,-3,4,-76,-3,4,100,0,-58,NR N78,26,83886.0,10.0,10206,nan,0,3.17,0.0000
1743423812.6508098,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,20,-76,-3,4,-76,-3,4,100,0,-57,NR N78,25,83886.0,10.0,10206,nan,0,3.17,0.0000
1743423813.689565,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,6,20,-76,-3,3,-76,-3,3,100,0,-59,NR N78,25,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423814.740756,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,5,20,-76,-3,2,-76,-3,2,100,0,-59,NR N78,25,83879.0,10.0,10205,nan,0,3.17,0.0000
1743423815.787262,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,6,20,-76,-3,2,-76,-3,2,100,0,-60,NR N78,25,73401.0,8.75,8930,nan,0,3.17,0.0000
1743423816.8486493,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,9,20,-76,-3,2,-76,-3,2,100,0,-59,NR N78,25,73408.0,8.75,8931,nan,0,3.17,0.0000
1743423817.8982115,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,10,20,-76,-3,1,-76,-3,1,100,0,-58,NR N78,24,73397.0,8.75,8930,nan,0,3.17,0.0000
1743423818.9367483,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,9,20,-77,-3,1,-77,-3,1,100,0,-59,NR N78,24,83889.0,10.0,10206,nan,0,3.17,0.0000
1743423819.984812,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-1,8,20,-77,-3,1,-77,-3,1,100,0,-60,NR N78,25,73392.0,8.75,8929,nan,0,3.17,0.0000
1743423821.0774426,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-1,8,20,-78,-4,0,-78,-4,0,100,0,-60,NR N78,25,73391.0,8.75,8929,nan,0,3.17,0.0000
1743423822.1335304,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,8,21,-78,-4,0,-78,-4,0,100,0,-58,NR N78,25,83893.0,10.0,10207,nan,0,3.17,0.0000
1743423823.1721964,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,10,21,-77,-3,2,-77,-3,2,100,0,-54,NR N78,25,73396.0,8.75,8930,nan,0,3.17,0.0000
1743423824.220557,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,8,21,-77,-4,0,-77,-4,0,100,0,-60,NR N78,25,83894.0,10.0,10207,nan,0,3.17,0.0000
1743423825.2687023,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,9,21,-77,-4,0,-77,-4,0,100,0,-58,NR N78,25,83877.0,10.0,10205,nan,0,3.17,0.0000
1743423826.3224022,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,7,21,-78,-4,0,-78,-4,0,100,0,-58,NR N78,25,83900.0,10.0,10208,nan,0,3.17,0.0000
1743423827.3591537,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,7,21,-78,-4,0,-78,-4,0,100,0,-59,NR N78,25,73385.0,8.75,8929,nan,0,3.17,0.0000
1743423828.4367368,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,7,21,-78,-4,0,-78,-4,0,100,0,-58,NR N78,25,83901.0,10.0,10208,nan,0,3.17,0.0000
1743423829.4853144,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,6,21,-78,-4,0,-78,-4,0,100,0,-58,NR N78,25,83879.0,10.0,10205,nan,0,3.17,0.0000
1743423830.5451453,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,5,21,-78,-5,0,-78,-5,0,100,0,-59,NR N78,25,83889.0,10.0,10206,nan,0,3.17,0.0000
1743423831.5990696,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,7,21,-78,-5,0,-78,-5,0,100,0,-59,NR N78,25,83885.0,10.0,10206,nan,0,3.17,0.0000
1743423832.6459358,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,9,21,-78,-5,0,-78,-5,0,100,0,-58,NR N78,26,94377.0,11.2,11483,nan,0,3.17,0.0000
1743423833.686486,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,9,21,-78,-5,0,-78,-5,0,100,0,-57,NR N78,26,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423834.747095,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,9,21,-77,-4,0,-77,-4,0,100,0,-59,NR N78,26,94359.0,11.2,11480,nan,0,3.17,0.0000
1743423835.8116026,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,9,21,-78,-4,1,-78,-4,1,100,0,-59,NR N78,25,73410.0,8.75,8932,nan,0,3.17,0.0000
1743423836.8576417,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,8,21,-79,-5,0,-79,-5,0,100,0,-59,NR N78,25,83874.0,10.0,10205,nan,0,3.17,0.0000
1743423837.9418259,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,8,21,-78,-4,1,-78,-4,1,100,0,-59,NR N78,26,94380.0,11.2,11483,nan,0,3.17,0.0000
1743423839.01258,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,8,21,-78,-4,1,-78,-4,1,100,0,-59,NR N78,26,83878.0,10.0,10205,nan,0,3.17,0.0000
1743423840.0796437,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,9,21,-77,-4,2,-77,-4,2,100,0,-56,NR N78,26,83889.0,10.0,10206,nan,0,3.17,0.0000
1743423841.149808,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-3,10,21,-77,-5,1,-77,-5,1,100,0,-57,NR N78,26,83883.0,10.0,10206,nan,0,3.17,0.0000
1743423842.183077,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,11,20,-77,-4,2,-77,-4,2,100,0,-57,NR N78,25,73397.0,8.75,8930,nan,0,3.17,0.0000
1743423843.2668273,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,10,20,-77,-3,3,-77,-3,3,100,0,-56,NR N78,25,83895.0,10.0,10207,nan,0,3.17,0.0000
1743423844.3302886,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-1,10,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,24,73388.0,8.75,8929,nan,0,3.17,0.0000
1743423845.3919554,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,9,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,24,83894.0,10.0,10207,nan,0,3.17,0.0000
1743423846.4483972,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,9,20,-77,-3,4,-77,-3,4,100,0,-56,NR N78,25,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423847.5343125,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,9,20,-78,-3,3,-78,-3,3,100,0,-58,NR N78,25,83895.0,10.0,10207,nan,0,3.17,0.0000
1743423848.5957968,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,9,20,-79,-5,2,-79,-5,2,100,0,-58,NR N78,25,83881.0,10.0,10206,nan,0,3.17,0.0000
1743423849.6707096,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,10,20,-79,-5,1,-79,-5,1,100,0,-59,NR N78,25,83882.0,10.0,10206,nan,0,3.17,0.0000
1743423850.7383647,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,8,20,-79,-5,0,-79,-5,0,100,0,-60,NR N78,25,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423851.7716837,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,9,20,-79,-5,0,-79,-5,0,100,0,-61,NR N78,25,83890.0,10.0,10207,nan,0,3.17,0.0000
1743423852.8201149,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,11,20,-78,-5,1,-78,-5,1,100,0,-59,NR N78,26,83889.0,10.0,10206,nan,0,3.17,0.0000
1743423853.8645134,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,11,20,-77,-4,2,-77,-4,2,100,0,-57,NR N78,25,83891.0,10.0,10207,nan,0,3.17,0.0000
1743423854.9366434,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,12,20,-77,-4,3,-77,-4,3,100,0,-57,NR N78,25,83886.0,10.0,10206,nan,0,3.17,0.0000
1743423855.9856029,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,14,20,-77,-4,3,-77,-4,3,100,0,-56,NR N78,24,73396.0,8.75,8930,nan,0,3.17,0.0000
1743423857.0322146,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,12,20,-77,-4,2,-77,-4,2,100,0,-58,NR N78,24,83896.0,10.0,10207,nan,0,3.17,0.0000
1743423858.0899737,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,10,20,-77,-4,1,-77,-4,1,100,0,-58,NR N78,25,83889.0,10.0,10206,nan,0,3.17,0.0000
1743423859.16826,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,10,20,-78,-5,0,-78,-5,0,100,0,-59,NR N78,25,83875.0,10.0,10205,nan,0,3.17,0.0000
1743423860.222798,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,8,20,-78,-4,1,-78,-4,1,100,0,-58,NR N78,26,83896.0,10.0,10207,nan,0,3.17,0.0000
1743423861.303277,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-4,7,20,-78,-5,1,-78,-5,1,100,0,-58,NR N78,26,83886.0,10.0,10206,nan,0,3.17,0.0000
1743423862.3554611,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,7,20,-78,-5,1,-78,-5,1,100,0,-61,NR N78,25,73391.0,8.75,8929,nan,0,3.17,0.0000
1743423863.399571,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,6,20,-77,-4,1,-77,-4,1,100,0,-60,NR N78,25,94332.0,11.2,11477,nan,0,3.17,0.0000
1743423864.4453113,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-3,6,20,-77,-4,1,-77,-4,1,100,0,-59,NR N78,26,73431.0,8.75,8934,nan,0,3.17,0.0000
1743423865.4906878,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-2,7,20,-77,-5,0,-77,-5,0,100,0,-60,NR N78,26,83887.0,10.0,10206,nan,0,3.17,0.0000
1743423866.5616539,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-2,6,20,-77,-5,0,-77,-5,0,100,0,-62,NR N78,26,94385.0,11.2,11484,nan,0,3.17,0.0000
1743423867.6740367,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-2,8,20,-77,-5,0,-77,-5,0,100,0,-60,NR N78,26,83876.0,10.0,10205,nan,0,3.17,0.0000
1743423868.7397134,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-2,9,20,-77,-4,0,-77,-4,0,100,0,-59,NR N78,26,83886.0,10.0,10206,nan,0,3.17,0.0000
1743423869.7932687,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-1,11,20,-78,-4,1,-78,-4,1,100,0,-57,NR N78,26,94383.0,11.2,11483,nan,0,3.17,0.0000
1743423870.834245,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,13,20,-78,-5,3,-78,-5,3,100,0,-59,NR N78,26,73399.0,8.75,8930,nan,0,3.17,0.0000
1743423871.900274,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-1,13,20,-78,-3,1,-78,-3,1,100,0,-58,NR N78,26,83872.0,10.0,10204,nan,0,3.17,0.0000
1743423872.9513645,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-1,13,20,-78,-4,1,-78,-4,1,100,0,-61,NR N78,26,83891.0,10.0,10207,nan,0,3.17,0.0000
1743423873.9878385,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,12,20,-78,-5,0,-78,-5,0,100,0,-56,NR N78,26,94376.0,11.2,11482,nan,0,3.17,0.0000
1743423875.0541325,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,11,20,-78,-5,0,-78,-5,0,100,0,-58,NR N78,26,83883.0,10.0,10206,nan,0,3.17,0.0000
1743423876.14213,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,10,20,-78,-5,0,-78,-5,0,100,0,-60,NR N78,26,83878.0,10.0,10205,nan,0,3.17,0.0000
1743423877.186753,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,9,20,-79,-5,0,-79,-5,0,100,0,-58,NR N78,26,83891.0,10.0,10207,nan,0,3.17,0.0000
1743423878.2374415,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,7,20,-78,-5,1,-78,-5,1,100,0,-60,NR N78,25,83884.0,10.0,10206,nan,0,3.17,0.0000
1743423879.3180292,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,9,20,-79,-4,2,-79,-4,2,100,0,-55,NR N78,25,83887.0,10.0,10206,nan,0,3.17,0.0000
1743423880.3597958,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-3,9,21,-79,-5,3,-79,-5,3,100,0,-57,NR N78,26,83893.0,10.0,10207,nan,0,3.17,0.0000
1743423881.4352148,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,9,21,-79,-4,2,-79,-4,2,100,0,-58,NR N78,26,83877.0,10.0,10205,nan,0,3.17,0.0000
1743423882.488311,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-2,11,21,-79,-4,3,-79,-4,3,100,0,-56,NR N78,25,73399.0,8.75,8930,nan,0,3.17,0.0000
1743423883.524541,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,13,21,-78,-4,4,-78,-4,4,100,0,-56,NR N78,25,94383.0,11.2,11483,nan,0,3.17,0.0000
1743423884.5558887,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-1,13,21,-77,-3,5,-77,-3,5,100,0,-56,NR N78,26,83882.0,10.0,10206,nan,0,3.17,0.0000
1743423885.6171794,NR5G-SA,CONNECT,TDD,DE3B0B093,-70,-2,13,21,-77,-3,5,-77,-3,5,100,0,-55,NR N78,26,83890.0,10.0,10207,nan,0,3.17,0.0000
1743423886.662909,NR5G-SA,CONNECT,TDD,DE3B0B093,-71,-2,13,21,-77,-3,4,-77,-3,4,100,0,-57,NR N78,25,83878.0,10.0,10205,nan,0,3.17,0.0000
1743423887.711388,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,14,21,-78,-4,5,-78,-4,5,100,0,-58,NR N78,25,83895.0,10.0,10207,nan,0,3.17,0.0000
1743423888.7936804,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,13,21,-79,-5,3,-79,-5,3,100,0,-58,NR N78,26,83873.0,10.0,10205,nan,0,3.17,0.0000
1743423889.8554811,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,11,21,-78,-5,1,-78,-5,1,100,0,-57,NR N78,26,94386.0,11.2,11484,nan,0,3.17,0.0000
