timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,tx_power,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,mcs,ul_bandwidth,ul_throughput,raw_ul_throughput,rtt,retry,cwnd,loss_rate
1743764081.9551072,NR5G-SA,CONNECT,TDD,CFE814004,-98,-8,6,21,-101,-10,2,-101,-10,2,100,0,-76,NR N78,6,9513.0,1.13,1157,nan,0,3.15,0.0000
1743764083.082142,NR5G-SA,CONNECT,TDD,CFE814004,-94,-6,7,21,-98,-9,4,-98,-9,4,100,0,-74,NR N78,11,19275.0,2.3,2345,nan,0,3.15,0.0000
1743764084.1804342,NR5G-SA,CONNECT,TDD,CFE814004,-98,-8,4,21,-98,-8,4,-98,-8,4,100,0,-78,NR N78,11,31273.0,3.73,3805,nan,0,3.15,0.0000
1743764085.2932262,NR5G-SA,CONNECT,TDD,CFE814004,-102,-12,0,21,-100,-10,3,-100,-10,3,100,0,-78,NR N78,14,20965.0,2.5,2551,nan,0,3.15,0.0000
1743764086.3940187,NR5G-SA,CONNECT,TDD,CFE814004,-103,-12,0,21,-102,-11,2,-102,-11,2,100,0,-83,NR N78,14,9824.0,1.17,1195,nan,0,3.15,0.0000
1743764087.4950037,NR5G-SA,CONNECT,TDD,CFE814004,-102,-10,1,21,-103,-10,2,-103,-10,2,100,0,-78,NR N78,10,10496.0,1.25,1277,nan,0,3.15,0.0000
1743764088.5613143,NR5G-SA,CONNECT,TDD,CFE814004,-103,-11,1,21,-103,-11,2,-103,-11,2,100,0,-83,NR N78,10,0.0,0.0,0,nan,0,3.15,0.0000
1743764089.654259,NR5G-SA,CONNECT,TDD,CFE814004,-106,-10,2,21,-106,-13,0,-106,-13,0,100,0,-88,NR N78,8,0.0,0.0,0,nan,0,3.15,0.0000
1743764090.7501576,NR5G-SA,CONNECT,TDD,CFE814004,-107,-12,-2,21,-108,-14,-1,-110,-16,-1,100,0,-81,NR N78,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764091.8591793,NR5G-SA,CONNECT,TDD,CFE814004,-116,-42,-5,22,-79,-5,6,-103,-11,-2,100,0,-140,NR N78,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764092.9618216,NR5G-SA,NOCONN,TDD,CFE0DB602,-103,-12,-4,22,0,0,0,0,0,0,15,1,-78,NR N5,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764094.1063905,NR5G-SA,NOCONN,TDD,CFE0DB602,-103,-12,1,22,-74,-2,22,-74,-2,22,15,0,-78,NR N5,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764095.2135189,NR5G-SA,NOCONN,FDD,CFE914406,-103,-12,1,22,0,0,0,0,0,0,20,1,-78,NR N1,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764096.305549,NR5G-SA,NOCONN,FDD,CFE914406,-103,-12,1,22,0,0,0,0,0,0,20,0,-78,NR N1,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764097.3967614,NR5G-SA,CONNECT,FDD,CFE914406,-80,-3,14,22,0,0,0,0,0,0,100,0,-63,NR N1,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764098.4954875,NR5G-SA,CONNECT,FDD,CFE914406,-79,-3,15,22,0,0,0,0,0,0,100,0,-54,NR N1,7,0.0,0.0,0,nan,0,3.15,0.0000
1743764099.595664,NR5G-SA,CONNECT,FDD,CFE914406,-77,-3,21,7,-112,-9,3,-126,-74,-3,20,0,-58,NR N1,10,0.0,0.0,0,nan,0,3.15,0.0000
1743764100.723023,NR5G-SA,CONNECT,FDD,CFE914406,-74,-3,25,7,0,0,0,0,0,0,20,0,-59,NR N1,10,0.0,0.0,0,nan,0,3.15,0.0000
1743764101.8229334,NR5G-SA,CONNECT,FDD,CFE914406,-74,-2,27,0,-111,-14,0,-111,-14,-1,20,0,-57,NR N1,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764102.9288082,NR5G-SA,NOCONN,FDD,CFE914406,-74,-10,28,0,0,0,0,0,0,0,20,0,-50,NR N1,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764103.970139,NR5G-SA,NOCONN,FDD,CFE914406,-74,-10,28,0,0,0,0,0,0,0,20,0,-50,NR N1,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764105.084805,NR5G-SA,NOCONN,FDD,CFE914406,-75,-5,25,0,-96,-5,10,-105,-13,0,20,0,-57,NR N1,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764106.1897984,NR5G-SA,NOCONN,FDD,CFE914406,-81,-3,22,0,0,0,0,0,0,0,20,0,-64,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764107.292824,NR5G-SA,NOCONN,TDD,CFE614100,-81,-3,22,0,0,0,0,0,0,0,100,1,-64,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764108.3862712,NR5G-SA,NOCONN,TDD,CFE614100,-97,-4,8,0,0,0,0,0,0,0,100,0,-79,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764109.476023,NR5G-SA,NOCONN,TDD,CFE614100,-98,-7,6,0,0,0,0,0,0,0,100,0,-78,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764110.5642326,NR5G-SA,NOCONN,TDD,CFE614100,-98,-7,6,0,0,0,0,0,0,0,100,0,-78,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764111.6554365,NR5G-SA,NOCONN,TDD,CFE614100,-101,-9,3,0,0,0,0,0,0,0,100,0,-79,NR N78,0,0.0,0.0,0,nan,0,3.15,0.0000
1743764112.747522,NR5G-SA,CONNECT,TDD,CFE614100,-102,-8,3,0,0,0,0,0,0,0,20,0,-80,NR N78,0,0.0,0.0,-4,nan,3,2.67,0.0000
1743764113.8649087,NR5G-SA,CONNECT,TDD,CFE614100,-103,-9,2,0,0,0,0,0,0,0,20,0,-85,NR N78,0,10486.0,1.25,-481,nan,1232,721.0,0.0014
1743764114.9644363,NR5G-SA,CONNECT,TDD,CFE614100,-108,-19,0,21,0,0,0,0,0,0,100,0,-84,NR N78,8,10485.0,1.25,824,nan,317,1.3,0.0004
1743764116.0623424,NR5G-SA,CONNECT,TDD,CFE614100,-112,-18,-3,21,-140,-140,-10,-140,-140,-10,100,0,-84,NR N78,8,0.0,0.0,0,nan,0,2.21,0.0004
1743764117.1786168,LTE,CONNECT,FDD,414A805,-74,-6,24,-4,-74,-6,1,-74,-6,1,5,1,-56,LTE BAND 1,12,10491.0,1.25,1276,nan,0,2.28,0.0000
1743764118.214595,LTE,CONNECT,FDD,414A805,-69,-5,34,0,-69,-5,1,-69,-5,1,5,0,-39,LTE BAND 1,12,0.0,0.0,0,nan,0,2.31,0.0000
1743764119.3232055,LTE,CONNECT,FDD,414A805,-67,-5,30,0,-67,-5,1,-67,-5,1,5,0,-43,LTE BAND 1,12,0.0,0.0,0,nan,0,2.31,0.0000
1743764120.4446282,LTE,CONNECT,FDD,414A805,-59,-6,35,-7,-60,-6,1,-74,-15,-2,5,0,-35,LTE BAND 1,13,0.0,0.0,-10,nan,7,5.34,0.0000
1743764121.528306,LTE,CONNECT,FDD,414A805,-62,-7,34,3,-61,-7,1,-61,-7,1,5,0,-31,LTE BAND 1,17,41986.0,5.0,2720,nan,1675,1.63,0.0005
1743764122.6978133,LTE,CONNECT,FDD,414A805,-66,-7,34,7,-66,-7,1,-66,-7,1,5,0,-43,LTE BAND 1,20,62900.0,7.5,7653,nan,0,1.73,0.0000
1743764123.8348837,LTE,CONNECT,FDD,414A805,-73,-5,29,11,-73,-5,1,-73,-5,1,5,0,-47,LTE BAND 1,21,52430.0,6.25,6379,nan,0,1.81,0.0000
1743764124.907258,LTE,CONNECT,FDD,414A805,-72,-5,28,12,-72,-5,1,-72,-5,1,5,0,-49,LTE BAND 1,22,62924.0,7.5,7656,nan,0,1.87,0.0000
1743764126.0127056,LTE,CONNECT,FDD,414A805,-75,-6,29,17,-75,-6,1,-75,-6,1,5,0,-49,LTE BAND 1,23,52421.0,6.25,6378,nan,0,1.9,0.0000
1743764127.0922759,LTE,CONNECT,FDD,414A805,-79,-4,23,21,-79,-4,1,-79,-4,1,5,0,-55,LTE BAND 1,23,52442.0,6.25,6380,nan,0,1.93,0.0000
1743764128.223278,NR5G-SA,CONNECT,TDD,CFE614005,-103,-5,10,21,0,0,0,0,0,0,100,1,-80,NR N78,6,52407.0,6.25,6376,nan,0,1.95,0.0000
1743764129.2678745,NR5G-SA,CONNECT,TDD,CFE614005,-101,-11,16,21,0,0,0,0,0,0,100,0,-77,NR N78,6,10479.0,1.25,1275,nan,0,1.95,0.0000
1743764130.3730512,NR5G-SA,CONNECT,TDD,CFE614005,-100,-10,15,21,0,0,0,0,0,0,100,0,-73,NR N78,9,20985.0,2.5,628,nan,1350,1.37,0.0008
1743764131.469402,NR5G-SA,CONNECT,TDD,CFE614005,-99,-10,15,21,0,0,0,0,0,0,100,0,-71,NR N78,9,52437.0,6.25,6380,nan,0,1.52,0.0000
1743764132.577392,NR5G-SA,CONNECT,TDD,CFE614005,-99,-9,14,21,0,0,0,0,0,0,100,0,-76,NR N78,15,31449.0,3.75,3826,nan,0,1.57,0.0000
1743764133.6970277,NR5G-SA,CONNECT,TDD,CFE614005,-99,-9,13,21,0,0,0,0,0,0,100,0,-82,NR N78,15,10480.0,1.25,1275,nan,0,1.6,0.0000
1743764134.794937,NR5G-SA,CONNECT,TDD,CFE614005,-100,-10,12,22,0,0,0,0,0,0,100,0,-84,NR N78,8,0.0,0.0,0,nan,0,1.6,0.0000
1743764135.9120488,NR5G-SA,CONNECT,TDD,CFE614005,-101,-10,11,22,0,0,0,0,0,0,100,0,-83,NR N78,8,0.0,0.0,0,nan,0,1.6,0.0000
1743764137.0503047,NR5G-SA,CONNECT,TDD,CFE614005,-101,-10,11,22,0,0,0,0,0,0,100,0,-83,NR N78,10,10488.0,1.25,1276,nan,0,1.62,0.0000
1743764138.1533067,NR5G-SA,CONNECT,TDD,CFE614005,-101,-9,11,22,0,0,0,0,0,0,100,0,-83,NR N78,10,10490.0,1.25,1276,nan,0,1.64,0.0000
1743764139.2934356,NR5G-SA,CONNECT,TDD,CFE614005,-102,-10,10,21,0,0,0,0,0,0,100,0,-84,NR N78,7,10486.0,1.25,1276,nan,0,1.65,0.0000
1743764140.4292612,NR5G-SA,CONNECT,TDD,CFE614005,-102,-9,9,21,0,0,0,0,0,0,100,0,-79,NR N78,7,20975.0,2.5,2552,nan,0,1.67,0.0000
1743764141.5420587,NR5G-SA,CONNECT,TDD,CFE614005,-102,-9,9,21,0,0,0,0,0,0,100,0,-76,NR N78,7,52436.0,6.25,6380,nan,0,1.68,0.0000
1743764142.6352835,NR5G-SA,CONNECT,TDD,CFE614005,-102,-9,9,21,0,0,0,0,0,0,100,0,-81,NR N78,13,41944.0,5.0,5103,nan,0,1.71,0.0000
1743764143.7314448,NR5G-SA,CONNECT,TDD,CFE614005,-103,-10,8,21,0,0,0,0,0,0,100,0,-84,NR N78,13,0.0,0.0,0,nan,0,1.72,0.0000
1743764144.859379,NR5G-SA,CONNECT,TDD,CFE614005,-105,-10,6,18,0,0,0,0,0,0,100,0,-85,NR N78,11,0.0,0.0,0,nan,0,1.73,0.0000
1743764145.9991589,NR5G-SA,CONNECT,TDD,CFE614005,-105,-10,6,18,0,0,0,0,0,0,100,0,-85,NR N78,11,10496.0,1.25,1277,nan,0,1.74,0.0000
1743764147.1157608,NR5G-SA,CONNECT,TDD,CFE614005,-109,-13,1,18,-116,-18,-6,-116,-18,-6,100,0,-85,NR N78,11,0.0,0.0,0,nan,0,1.76,0.0000
1743764148.2342224,NR5G-SA,CONNECT,TDD,CFE614005,-113,-14,-1,18,-140,-140,-10,-140,-140,-10,100,0,-85,NR N78,11,0.0,0.0,0,nan,0,1.79,0.0000
1743764149.3708053,LTE,CONNECT,FDD,410A332,-89,-10,5,22,-89,-9,1,-89,-9,1,5,1,-64,LTE BAND 3,23,0.0,0.0,0,nan,0,1.84,0.0000
1743764150.4680223,LTE,CONNECT,FDD,410A332,-82,-7,2,22,-84,-8,1,-84,-8,1,5,0,-60,LTE BAND 3,22,10494.0,1.25,-749,nan,1421,891.0,0.0016
1743764151.5521913,LTE,CONNECT,FDD,410A332,-86,-7,-3,21,-86,-7,1,-86,-7,1,5,0,-64,LTE BAND 3,22,20970.0,2.5,2551,nan,0,1.37,0.0000
1743764152.7332463,LTE,CONNECT,FDD,410A332,-88,-9,0,22,-88,-9,1,-88,-9,1,5,0,-63,LTE BAND 3,22,20973.0,2.5,2552,nan,0,1.49,0.0000
1743764153.8554623,LTE,CONNECT,FDD,410A332,-90,-9,0,22,-90,-9,1,-90,-9,1,5,0,-64,LTE BAND 3,21,20974.0,2.5,2552,nan,0,1.57,0.0000
1743764154.9443474,LTE,CONNECT,FDD,410A332,-80,-6,13,20,-80,-6,1,-80,-6,1,5,0,-55,LTE BAND 3,20,10484.0,1.25,1276,nan,0,1.67,0.0000
1743764156.1013427,LTE,CONNECT,FDD,410A332,-78,-6,14,21,-78,-6,1,-78,-6,1,5,0,-55,LTE BAND 3,20,20964.0,2.5,2551,nan,0,1.72,0.0000
1743764157.20364,LTE,CONNECT,FDD,410A332,-77,-6,13,21,-78,-5,1,-78,-5,1,5,0,-57,LTE BAND 3,20,20986.0,2.5,2553,nan,0,1.78,0.0000
1743764158.329927,LTE,CONNECT,FDD,410A332,-84,-8,7,22,-84,-8,1,-84,-8,1,5,0,-63,LTE BAND 3,19,20963.0,2.5,2550,nan,0,1.82,0.0000
1743764159.4222794,LTE,CONNECT,FDD,410A332,-89,-9,3,22,-90,-9,1,-90,-9,1,5,0,-64,LTE BAND 3,19,10482.0,1.25,1275,nan,0,1.85,0.0000
1743764160.569357,LTE,CONNECT,FDD,410A332,-81,-5,15,19,-81,-5,1,-81,-5,1,5,0,-56,LTE BAND 3,19,31477.0,3.75,3830,nan,0,1.86,0.0000
1743764161.63616,LTE,CONNECT,FDD,410A332,-75,-5,11,10,-75,-5,1,-75,-5,1,5,0,-61,LTE BAND 3,19,41953.0,5.0,5104,nan,0,1.86,0.0000
1743764162.731251,LTE,CONNECT,FDD,410A332,-74,-5,14,22,-75,-5,1,-75,-5,1,5,0,-54,LTE BAND 3,20,41942.0,5.0,5103,nan,0,1.86,0.0000
1743764163.8282876,LTE,CONNECT,FDD,410A332,-84,-6,7,22,-84,-6,1,-84,-6,1,5,0,-60,LTE BAND 3,20,20958.0,2.5,2550,nan,0,1.87,0.0000
1743764164.9050944,LTE,CONNECT,FDD,410A332,-92,-11,2,22,-92,-11,1,-92,-11,1,5,0,-64,LTE BAND 3,20,20975.0,2.5,2552,nan,0,1.87,0.0000
