timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,tx_power,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,mcs,ul_bandwidth,ul_throughput,raw_ul_throughput,rtt,retry,cwnd,loss_rate
1743592766.7832243,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-65,NR N78,24,83876.0,10.0,10205,nan,0,3.11,0.0000
1743592767.862603,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83875.0,10.0,10205,nan,0,3.11,0.0000
1743592768.955103,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-71,NR N78,24,83879.0,10.0,10204,nan,1,3.11,0.0000
1743592770.0477457,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83892.0,10.0,10207,nan,0,3.11,0.0000
1743592771.1387565,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,20,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83875.0,10.0,10205,nan,0,3.11,0.0000
1743592772.2151656,NR5G-SA,CONNECT,TDD,CFE005085,-86,-2,20,21,0,0,0,0,0,0,100,0,-71,NR N78,24,94386.0,11.2,11484,nan,0,3.11,0.0000
1743592773.306762,NR5G-SA,CONNECT,TDD,CFE005085,-86,-2,20,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83888.0,10.0,10206,nan,0,3.11,0.0000
1743592774.3952723,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,21,0,0,0,0,0,0,100,0,-64,NR N78,25,83889.0,10.0,10206,nan,0,3.11,0.0000
1743592775.481737,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,21,0,0,0,0,0,0,100,0,-71,NR N78,25,94374.0,11.2,11482,nan,0,3.11,0.0000
1743592776.570168,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,17,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83880.0,10.0,10204,nan,1,3.11,0.0000
1743592777.6620975,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,16,21,0,0,0,0,0,0,100,0,-68,NR N78,24,62921.0,7.5,7655,nan,0,3.11,0.0000
1743592778.7599611,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,15,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83884.0,10.0,10206,nan,0,3.11,0.0000
1743592779.8527188,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,17,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83868.0,10.0,10204,nan,0,3.11,0.0000
1743592780.9310198,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,17,21,0,0,0,0,0,0,100,0,-65,NR N78,24,94089.0,11.2,11446,nan,1,3.11,0.0000
1743592782.0240366,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-66,NR N78,24,84157.0,10.0,10239,nan,0,3.11,0.0000
1743592783.1181846,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-70,NR N78,24,73388.0,8.75,8929,nan,0,3.11,0.0000
1743592784.2533178,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,20,0,0,0,0,0,0,100,0,-70,NR N78,24,83869.0,10.0,10204,nan,0,3.11,0.0000
1743592785.3931265,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,20,0,0,0,0,0,0,100,0,-70,NR N78,24,73427.0,8.75,8934,nan,0,3.11,0.0000
1743592786.4856038,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,19,20,0,0,0,0,0,0,100,0,-69,NR N78,23,73378.0,8.75,8926,nan,1,3.11,0.0000
1743592787.5775213,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,20,0,0,0,0,0,0,100,0,-67,NR N78,23,83892.0,10.0,10207,nan,0,3.11,0.0000
1743592788.6492093,NR5G-SA,CONNECT,TDD,CFE005085,-85,-2,20,20,0,0,0,0,0,0,100,0,-69,NR N78,23,73418.0,8.75,8933,nan,0,3.11,0.0000
1743592789.7394288,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,19,20,0,0,0,0,0,0,100,0,-70,NR N78,23,83871.0,10.0,10204,nan,0,3.11,0.0000
1743592790.830366,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,20,0,0,0,0,0,0,100,0,-70,NR N78,23,73398.0,8.75,8930,nan,0,3.11,0.0000
1743592791.9182415,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,17,20,0,0,0,0,0,0,100,0,-68,NR N78,24,83892.0,10.0,10207,nan,0,3.11,0.0000
1743592793.01091,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,20,0,0,0,0,0,0,100,0,-71,NR N78,24,83874.0,10.0,10205,nan,0,3.11,0.0000
1743592794.0857923,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,17,21,0,0,0,0,0,0,100,0,-71,NR N78,24,83873.0,10.0,10205,nan,0,3.11,0.0000
1743592795.1757455,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-72,NR N78,24,83893.0,10.0,10207,nan,0,3.11,0.0000
1743592796.2679017,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-71,NR N78,24,94382.0,11.2,11483,nan,0,3.11,0.0000
1743592797.3614564,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-62,NR N78,24,73390.0,8.75,8929,nan,0,3.11,0.0000
1743592798.4537559,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-68,NR N78,24,94396.0,11.2,11483,nan,1,3.11,0.0000
1743592799.547436,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83877.0,10.0,10205,nan,0,3.11,0.0000
1743592800.648459,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83876.0,10.0,10205,nan,0,3.11,0.0000
1743592801.7468612,NR5G-SA,CONNECT,TDD,CFE005085,-87,-5,18,21,0,0,0,0,0,0,100,0,-66,NR N78,25,83907.0,10.0,10209,nan,0,3.11,0.0000
1743592802.8366768,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-71,NR N78,25,73388.0,8.75,8929,nan,0,3.11,0.0000
1743592803.9280615,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-71,NR N78,22,62919.0,7.5,7655,nan,0,3.11,0.0000
1743592805.0138469,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-71,NR N78,22,62908.0,7.5,7654,nan,0,3.11,0.0000
1743592806.1040275,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-66,NR N78,21,83903.0,10.0,10207,nan,1,3.11,0.0000
1743592807.201461,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-71,NR N78,21,83884.0,10.0,10206,nan,0,3.11,0.0000
1743592808.246697,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-71,NR N78,24,73393.0,8.75,8929,nan,0,3.11,0.0000
1743592809.3306808,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83890.0,10.0,10207,nan,0,3.11,0.0000
1743592810.4096386,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83890.0,10.0,10207,nan,0,3.11,0.0000
1743592811.5071626,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-72,NR N78,24,94361.0,11.2,11481,nan,0,3.11,0.0000
1743592812.602593,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,20,0,0,0,0,0,0,100,0,-71,NR N78,25,73389.0,8.75,8929,nan,0,3.11,0.0000
1743592813.7466667,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,20,0,0,0,0,0,0,100,0,-67,NR N78,23,83904.0,10.0,10208,nan,0,3.11,0.0000
1743592814.8806412,NR5G-SA,CONNECT,TDD,CFE005085,-85,-4,20,20,0,0,0,0,0,0,100,0,-69,NR N78,23,73396.0,8.75,8930,nan,0,3.11,0.0000
1743592815.9523945,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,20,0,0,0,0,0,0,100,0,-68,NR N78,24,83885.0,10.0,10206,nan,0,3.11,0.0000
1743592817.0523336,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,20,0,0,0,0,0,0,100,0,-69,NR N78,24,83891.0,10.0,10207,nan,0,3.11,0.0000
1743592818.143957,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-69,NR N78,23,73397.0,8.75,8930,nan,0,3.11,0.0000
1743592819.2394545,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,23,83869.0,10.0,10204,nan,0,3.11,0.0000
1743592820.339948,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83894.0,10.0,10207,nan,0,3.11,0.0000
1743592821.4349077,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,19,21,0,0,0,0,0,0,100,0,-65,NR N78,24,73410.0,8.75,8932,nan,0,3.11,0.0000
1743592822.5347464,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,23,73385.0,8.75,8929,nan,0,3.11,0.0000
1743592823.6300287,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-72,NR N78,23,73418.0,8.75,8933,nan,0,3.11,0.0000
1743592824.724711,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,19,21,0,0,0,0,0,0,100,0,-71,NR N78,23,83888.0,10.0,10206,nan,0,3.11,0.0000
1743592825.8186102,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,19,21,0,0,0,0,0,0,100,0,-68,NR N78,23,73399.0,8.75,8929,nan,1,3.11,0.0000
1743592826.9140027,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-66,NR N78,23,83879.0,10.0,10205,nan,0,3.11,0.0000
1743592828.0015028,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,19,20,0,0,0,0,0,0,100,0,-72,NR N78,24,73398.0,8.75,8929,nan,1,3.11,0.0000
1743592829.0962026,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,20,0,0,0,0,0,0,100,0,-68,NR N78,24,83888.0,10.0,10206,nan,0,3.11,0.0000
1743592830.2206495,NR5G-SA,CONNECT,TDD,CFE005085,-87,-2,18,20,0,0,0,0,0,0,100,0,-70,NR N78,23,73395.0,8.75,8930,nan,0,3.11,0.0000
1743592831.321698,NR5G-SA,CONNECT,TDD,CFE005085,-87,-2,18,20,0,0,0,0,0,0,100,0,-72,NR N78,23,83861.0,10.0,10203,nan,0,3.11,0.0000
1743592832.3869174,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-70,NR N78,23,73423.0,8.75,8933,nan,0,3.11,0.0000
1743592833.5186095,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-72,NR N78,23,73387.0,8.75,8929,nan,0,3.11,0.0000
1743592834.6556222,NR5G-SA,CONNECT,TDD,CFE005085,-87,-2,19,21,0,0,0,0,0,0,100,0,-71,NR N78,23,83909.0,10.0,10209,nan,0,3.11,0.0000
1743592835.7824209,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,19,21,0,0,0,0,0,0,100,0,-67,NR N78,22,73382.0,8.75,8928,nan,0,3.11,0.0000
1743592836.9137268,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-72,NR N78,22,83886.0,10.0,10206,nan,0,3.11,0.0000
1743592838.0565958,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,24,73405.0,8.75,8931,nan,0,3.11,0.0000
1743592839.1813304,NR5G-SA,CONNECT,TDD,CFE005085,-86,-2,19,21,0,0,0,0,0,0,100,0,-72,NR N78,24,83902.0,10.0,10208,nan,0,3.11,0.0000
1743592840.2744966,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83813.0,10.0,10197,nan,0,3.11,0.0000
1743592841.354862,NR5G-SA,CONNECT,TDD,CFE005085,-86,-2,19,21,0,0,0,0,0,0,100,0,-70,NR N78,24,73467.0,8.75,8938,nan,0,3.11,0.0000
1743592842.4831815,NR5G-SA,CONNECT,TDD,CFE005085,-87,-2,19,21,0,0,0,0,0,0,100,0,-72,NR N78,23,73395.0,8.75,8930,nan,0,3.11,0.0000
1743592843.5810304,NR5G-SA,CONNECT,TDD,CFE005085,-87,-2,18,21,0,0,0,0,0,0,100,0,-71,NR N78,22,73398.0,8.75,8930,nan,0,3.11,0.0000
1743592844.679136,NR5G-SA,CONNECT,TDD,CFE005085,-87,-4,18,21,0,0,0,0,0,0,100,0,-72,NR N78,22,73405.0,8.75,8931,nan,0,3.11,0.0000
1743592845.7751586,NR5G-SA,CONNECT,TDD,CFE005085,-87,-3,18,21,0,0,0,0,0,0,100,0,-66,NR N78,24,83868.0,10.0,10204,nan,0,3.11,0.0000
1743592846.8749406,NR5G-SA,CONNECT,TDD,CFE005085,-85,-3,20,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83886.0,10.0,10206,nan,0,3.11,0.0000
1743592847.9710128,NR5G-SA,CONNECT,TDD,CFE005085,-84,-3,21,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83865.0,10.0,10204,nan,0,3.11,0.0000
1743592953.0468533,NR5G-SA,NOCONN,TDD,CFE005085,-96,-11,14,0,0,0,0,0,0,0,100,1,-70,NR N78,0,nan,nan,nan,nan,nan,nan,nan
1743592954.1367803,NR5G-SA,CONNECT,TDD,CFE005085,-96,-11,14,0,0,0,0,0,0,0,100,0,-70,NR N78,0,nan,nan,nan,nan,nan,nan,nan
1743592955.2239416,NR5G-SA,CONNECT,TDD,CFE005085,-94,-10,13,20,0,0,0,0,0,0,100,0,-65,NR N78,23,66789.0,7.96,8126,nan,0,500.0,0.0000
1743592956.3102198,NR5G-SA,CONNECT,TDD,CFE005085,-89,-8,12,20,0,0,0,0,0,0,100,0,-69,NR N78,23,81055.0,9.66,9862,nan,0,1.37,0.0000
1743592957.4236567,NR5G-SA,CONNECT,TDD,CFE005085,-87,-6,12,20,0,0,0,0,0,0,100,0,-66,NR N78,23,73393.0,8.75,8929,nan,0,1.82,0.0000
1743592958.5260992,NR5G-SA,CONNECT,TDD,CFE005085,-86,-6,13,20,0,0,0,0,0,0,100,0,-64,NR N78,23,62925.0,7.5,7656,nan,0,2.17,0.0000
1743592959.612632,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,13,21,0,0,0,0,0,0,100,0,-70,NR N78,25,73392.0,8.75,8928,nan,1,2.24,0.0000
1743592960.6841087,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,13,21,0,0,0,0,0,0,100,0,-65,NR N78,25,83889.0,10.0,10206,nan,0,2.24,0.0000
1743592961.7748682,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83885.0,10.0,10206,nan,0,2.25,0.0000
1743592962.8627503,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,11,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83889.0,10.0,10206,nan,0,2.26,0.0000
1743592964.003654,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,11,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83891.0,10.0,10207,nan,0,2.29,0.0000
1743592965.0983338,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,11,21,0,0,0,0,0,0,100,0,-65,NR N78,24,83881.0,10.0,10206,nan,0,2.33,0.0000
1743592966.2083805,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83872.0,10.0,10204,nan,0,2.39,0.0000
1743592967.3358684,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-68,NR N78,24,73382.0,8.75,8928,nan,0,2.57,0.0000
1743592968.4348974,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,13,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83914.0,10.0,10210,nan,0,2.69,0.0000
1743592969.5525382,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-70,NR N78,24,62918.0,7.5,7655,nan,0,2.86,0.0000
1743592970.6541011,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,14,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83863.0,10.0,10202,nan,1,2.89,0.0000
1743592971.7758362,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,14,21,0,0,0,0,0,0,100,0,-68,NR N78,25,83900.0,10.0,10206,nan,1,2.89,0.0000
1743592972.8797388,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,12,21,0,0,0,0,0,0,100,0,-68,NR N78,25,83881.0,10.0,10206,nan,0,2.89,0.0000
1743592973.9786305,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,14,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83891.0,10.0,10207,nan,0,2.89,0.0000
1743592975.115372,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,15,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83872.0,10.0,10203,nan,1,2.9,0.0000
1743592976.257667,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,15,21,0,0,0,0,0,0,100,0,-68,NR N78,24,94381.0,11.2,11483,nan,0,2.91,0.0000
1743592977.3878853,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,16,21,0,0,0,0,0,0,100,0,-68,NR N78,24,52420.0,6.25,6378,nan,0,2.92,0.0000
1743592978.4734106,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,13,21,0,0,0,0,0,0,100,0,-68,NR N78,24,73404.0,8.75,8931,nan,0,2.94,0.0000
1743592979.567678,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,15,20,0,0,0,0,0,0,100,0,-69,NR N78,24,83902.0,10.0,10208,nan,0,2.97,0.0000
1743592980.661998,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,13,20,0,0,0,0,0,0,100,0,-68,NR N78,24,73394.0,8.75,8927,nan,2,2.98,0.0000
1743592981.7568514,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,14,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83894.0,10.0,10207,nan,0,2.98,0.0000
1743592982.8475149,NR5G-SA,CONNECT,TDD,CFE005085,-85,-5,13,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83880.0,10.0,10203,nan,2,2.99,0.0000
1743592983.9319122,NR5G-SA,CONNECT,TDD,CFE005085,-85,-5,12,21,0,0,0,0,0,0,100,0,-66,NR N78,24,83886.0,10.0,10206,nan,0,2.99,0.0000
1743592984.9977038,NR5G-SA,CONNECT,TDD,CFE005085,-85,-5,11,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83895.0,10.0,10207,nan,0,2.99,0.0000
1743592986.0882695,NR5G-SA,CONNECT,TDD,CFE005085,-85,-5,11,21,0,0,0,0,0,0,100,0,-65,NR N78,24,73393.0,8.75,8927,nan,2,2.99,0.0000
1743592987.1796484,NR5G-SA,CONNECT,TDD,CFE005085,-85,-4,11,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83881.0,10.0,10206,nan,0,3.0,0.0000
1743592988.2628605,NR5G-SA,CONNECT,TDD,CFE005085,-86,-6,11,21,0,0,0,0,0,0,100,0,-62,NR N78,24,83881.0,10.0,10206,nan,0,3.0,0.0000
1743592989.3304882,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83906.0,10.0,10209,nan,0,3.0,0.0000
1743592990.4031286,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,11,21,0,0,0,0,0,0,100,0,-64,NR N78,24,73393.0,8.75,8929,nan,0,3.0,0.0000
1743592991.533583,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-67,NR N78,24,83895.0,10.0,10207,nan,0,3.0,0.0000
1743592992.5942142,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,13,21,0,0,0,0,0,0,100,0,-70,NR N78,24,83890.0,10.0,10207,nan,0,3.0,0.0000
1743592993.6744945,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-62,NR N78,24,73398.0,8.75,8930,nan,0,3.0,0.0000
1743592994.7196903,NR5G-SA,CONNECT,TDD,CFE005085,-86,-5,12,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83886.0,10.0,10206,nan,0,3.0,0.0000
1743592995.8243399,NR5G-SA,CONNECT,TDD,CFE005085,-86,-6,15,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83875.0,10.0,10205,nan,0,3.0,0.0000
1743592996.921228,NR5G-SA,CONNECT,TDD,CFE005085,-85,-4,18,21,0,0,0,0,0,0,100,0,-69,NR N78,24,83888.0,10.0,10206,nan,0,3.0,0.0000
1743592998.012238,NR5G-SA,CONNECT,TDD,CFE005085,-86,-3,19,21,0,0,0,0,0,0,100,0,-70,NR N78,25,83882.0,10.0,10206,nan,0,3.0,0.0000
1743592999.114225,NR5G-SA,CONNECT,TDD,CFE005085,-86,-4,18,21,0,0,0,0,0,0,100,0,-68,NR N78,24,83900.0,10.0,10208,nan,0,3.0,0.0000
